おないどし,1,同い年,2,同年,同歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おなか,4,お腹,0,肚子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おなじ,4,同じ,0,一樣,相同,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おに,2,鬼,2,鬼,怪物,冷酷的人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おにいさん,4,お兄さん,2,哥哥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おねえさん,4,お姉さん,2,姊姊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おねがいします。,4,御願い-します。,挨拶語,0--2,拜託您了,麻煩請…,請…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おのおの,2,各々,2,各自,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おのずから,1,自ずから,0,自然而然地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おば,3,叔母,0,伯母,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おば（さん）,4,叔母,伯母（さん）,0,伯母,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おばあさん,4,お婆さん,2,祖母,老婆婆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おばさん,2,小母さん,0,大娘,大嬸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おはようございます。,4,御早う御座います。,挨拶語,8,早安,早おび,2,帯,1,帶子,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おびえる,1,怯える,0,3,害怕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おびただしい,1,夥しい,5,很多,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おびやかす,2,脅かす,4,威脅,強迫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おひる,2,お昼,2,白天,中午,午餐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おびる,1,帯びる,0,2,攜帶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
オフィス,2,office,1,辦公室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おふくろ,1,御袋,0,母親,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おふろ,4,*0,御風呂,2,藻盆,浴池,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おべんとう,4,御弁当,0,便當,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おぼえ,1,覚え,2,3,記憶,信任,自信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おぼえる,4,覚える,3,記得,學會,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おぼれる,2,溺れる,0,溺水,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おまいり,2,御参り,0,參拜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おまえ,2,御前,0,〔卑語〕你,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おまけ,1,御負け,0,另外奉送,減價,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おまたせしました。,3,御待たせ-しました。,挨拶語,0--2,讓您久等了おまちください。,2,御待ち-下さい。,挨拶語,0--3,等候一下子おまちどおさま。,2,御待ち遠様。,挨拶語,0,抱歉讓你久等了おまつり,3,御祭り,0,祭祀,廟會,,,,,,,,,,,,,,抱歉讓你久等了おまつり,3,御祭り,0,祭祀、廟會
おまわりさん,4,*2,お巡りさん,2,警察,巡警,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おみまい,3,御見舞い,0,探望,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おみや,1,御宮,0,神社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おみやげ,3,御土産,0,禮物,記念品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おむつ,1,おむつ,2,尿布,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おめでたい,2,御目出度い,0,4,可喜可賀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おめでとう。,2,御目出度う。,挨拶語,0,恭禧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おめでとうございます。,3,御目出度う-御座居ます。,挨拶語0--4,恭禧おめにかかる,2,御目に掛かる,0,〔謙讓語〕見面,拜會おも,2,主な//主に,1,主要的,重要的//主要,,,,,,,,,,,,,,,,,,,,,,,,
おもい,4,重い,0,重,沉重,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもいがけない,2,思い掛けない,5,6,意想不到的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもいきり,2,思い切り,0,死心,盡情地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもいこむ,2,思い込む,0,4,深信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもいだす,3,思い出す,2,4,回想起來,想起,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもいつき,1,思い付き,0,一時想起,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもいっきり,2,思い切り,0,盡情地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもいつく,2,思い付く,0,4,忽然想起,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもいで,2,思い出,0,回憶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもう,3,思う,2,想,認為,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもしろい,4,面白い,4,有趣,好笑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもたい,2,重たい,0,重,沉重的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもちゃ,3,玩具,2,玩具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもて,3,表,3,正面,表面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもむき,1,趣,0,趣味,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもむく,1,赴く,3,赴,前往,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもわず,2,思わず,2,沒想到,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おもんじる,ずる,1,重んじる,ずる,0,4,注重,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おや,3,おや,感動詞,1,2,哎呀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おや,2,親,1,父母,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おやじ,1,親父,0,父親,老板,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おやすみ。,2,お休み。,挨拶語,0,晚安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おやすみなさい。,4,お休みなさい。,挨拶語,6,晚安おやつ,2,御八つ,2,點心（下午３點左右吃的）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おやゆび,2,親指,0,大姆指,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
およぎ,2,泳ぎ,3,游,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
およぐ,4,泳ぐ,2,泳游,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
およそ,2,およそ,0,大概,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
および,1,及び,0,1,及,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
およぶ,1,及ぶ,0,及於,達到,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
およぼす,2,及ぼす,0,3,波及,帶來,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おり,2,折,2,折疊,機會,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おり,2,檻,2,檻,圏,籠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
オリエンテーション,1,orientation,5,入學教育,定向おりかえす,1,折り返す,0,3,翻折,折回,,,,,,,,,,,,,,,,,,,,,,,,,,,
おりもの,1,織物,0,2,紡織,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おりる,4,降りる,2,從高處下來,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おりる,3,下りる,2,退位,降職,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
オリンピック,2,*0,Olympic,4,奧林匹克,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おる,3,居る[「いる」の謙譲語],1,〔謙讓語〕有,在おる,3,*2,折る,1,折,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おる,1,織る,1,織,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
オルガン,2,org?o,ポルトガル語,0,風琴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おれ,1,俺,0,〔卑語〕我（男子對同輩以下自稱）おれい,3,御礼,0,謝禮,謝意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おれる,3,折れる,2,折斷,轉彎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
オレンジ,2,orange,2,橘子,橙色,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おろか,1,愚か,1,愚笨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おろす,2,卸す,2,批發,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おろす,2,下ろす//降ろす,2,放下,取出//降下,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おろそか,1,疎か,2,草率,疏忽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おわり,3,終わり,0,結束,終點,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おわる,4,終わる,0,終了,結束,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おわる,3,*2,終わる,補助動詞,終了,結束,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おん,2,音,0,聲色,音色,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おん,2,恩,1,恩情,恩典,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんがく,4,音楽,0,1,音樂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんけい,2,恩恵,0,恩惠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんしつ,2,温室,0,溫室栽培,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんせん,2,温泉,0,溫泉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんたい,2,温帯,0,溫帶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんだん,2,温暖,0,溫暖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんちゅう,2,御中,0,1,公啟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんど,2,温度,1,溫度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんな,4,女,3,女子,婦女,雌的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんなのこ,4,女の子,3,女孩,少女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんなのひと,2,女の人,3,女人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんぶ,1,負んぶ,1,背,叫人負擔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
オンライン,1,online,3,聯線,線上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おんわ,1,温和,1,溫和,穩健,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
か,3,家,職業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
か,2,蚊,0,蚊子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
か,2,可,1,可,可以,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
か,2,課,1,課,股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
か,2,下,情況下,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
か,2,化,事物的變化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
か,2,日,日數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
か,2,歌,歌曲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
が,1,画,繪畫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
が,1,画,1,圖畫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
カー,2,car,1,汽車,車輛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
カーテン,3,curtain,1,窗簾,幕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
カード,2,card,1,卡片,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
カーブ,2,curve,1,曲線,彎曲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
カーペット,1,carpet,1,3,地毯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かい,4,回,回,,次,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かい,4,階,樓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かい,3,会,會,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かい,2,回,1,回,次,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かい,2,貝,1,貝類,貝殼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かい,2,会,1,會（有相同目的而在一起的組織）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かい,2,*1,界,界,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かい,2,*1,海,海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がい,2,害,1,害,妨害,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がい,2,外,之外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がい,1,街,街,,區,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がい,2,外,0,外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいあく,1,改悪,0,改壊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいいん,2,会員,0,會員,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいうん,1,海運,0,海運,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいが,2,絵画,1,繪畫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいか,1,外貨,1,外幣,外匯,外國貨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいかい,2,開会,0,開會,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいがい,2,海外,1,海外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいかく,1,改革,0,改革,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいがら,1,貝殻,0,3,貝殼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいかん,2,会館,0,會館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいがん,3,海岸,0,海岸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいかん,1,外観,0,外觀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいぎ,3,会議,1,會議,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいぎしつ,3,*0,会議室,3,會議室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいきゅう,1,階級,0,等級,階級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいきょう,1,海峡,0,海峽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいけい,2,会計,0,會計,結帳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいけつ,2,解決,0,將問題做個解決,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいけん,1,会見,0,在特定的場所規定下與人會面かいご,1,介護,1,照顧病人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいこう,2,会合,0,因為某話題而聚集,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいこう,2,外交,0,與外國的交際或是交涉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいこく,4,外国,0,國外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいこくじん,4,外国人,4,外國人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいさい,1,開催,0,會議或是催促某事物開始,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいさつ,2,改札,0,檢票,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいさん,2,解散,0,解散,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいし,2,開始,0,開始,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいしゃ,4,会社,0,公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいしゃく,2,解釈,1,說明,解釋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいしゅう,1,回収,0,回收,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいしゅう,1,改修,0,修理已壞的事物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいじゅう,1,怪獣,0,怪物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいしゅつ,2,外出,0,出去,出門,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいじょ,1,解除,1,解除特別的條件回復到平常狀態かいじょう,3,会場,0,會場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいしょう,1,外相,0,外務大臣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいすいよく,2,海水浴,3,去海邊玩樂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいすう,2,回数,3,回數,次數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいすうけん,2,回数券,0,3,回數卷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいする,1,害する,3,傷害,殺害,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいせい,2,快晴,0,晴朗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいせい,2,改正,0,改正,修改,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいせつ,2,解説,0,解說,評論,說明,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいせつ,1,概説,0,概說,概論,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいぜん,2,改善,0,改善,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいそう,1,回送,0,轉送,轉寄,轉遞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいそう,1,階層,0,階層,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいぞう,2,改造,0,改造,改組,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいたく,1,開拓,0,開墾,開拓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいだん,4,階段,0,階梯,等級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいだん,1,会談,0,會談,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいつう,2,開通,0,開通,打通,通車,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいてい,1,改定,0,改訂,修改,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいてい,1,改訂,0,修訂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいてき,2,快適,0,舒適,舒服,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいてん,2,回転,0,迴轉,旋轉,週轉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ガイド,1,guide,1,導覽,導遊(者),解說書,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいとう,2,回答,解答,0,回答,答案,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいどう,1,街道,0,交通上重要的道路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいとう,1,街頭,0,路邊,路上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいとう,1,該当,0,符合一定條件的事物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ガイドブック,1,guidebook,4,導覽書,參考手冊かいにゅう,1,介入,0,切入事情或是紛爭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいねん,1,概念,1,某事物的概括內容,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいはつ,1,開発,0,將潛在才能引出之類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいばつ,1,海抜,0,一定的駭面為基準來作為數據がいぶ,2,外部,1,物體外側,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいふく,2,回復,0,一度惡化的事物,,回覆成原來狀態かいほう,2,開放,0,窗戶或是門打開,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいほう,2,解放,0,解放,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいほう,1,介抱,1,看護(病人),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいぼう,1,解剖,0,詳細研究事務內容及結構,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいもの,4,買い物,0,買東西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいよう,2,海洋,0,三大洋所附屬的海的總稱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいよう,1,*0,概要,0,概要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいらい,1,外来,0,外國傳進來的事物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいらん,1,回覧,0,照著順序看下去(書本類),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいりゃく,1,概略,0,大略,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいりゅう,1,海流,0,海洋中海水流動的方向,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいりょう,1,改良,0,將物品的缺點改善變的筆之前更好かいろ,1,回路,1,電路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいろ,1,海路,1,海路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がいろん,2,概論,0,概論,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かいわ,3,会話,0,對話,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かう,4,買う,0,買,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かう,2,飼う,1,飼養,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かえす,4,返す,1,回去,歸還,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かえす,2,帰す,1,讓…回去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かえって,2,却って,1,相反地,反而,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かえり,3,帰り,3,返回,回家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かえりみる,1,省みる,顧みる,4,反省,回顧,照顧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かえる,4,帰る,1,返回,回歸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かえる,3,変える,0,改變,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かえる,2,代える//替える//換える,0,代理//代替,替換//交換かえる,2,返る,1,還原,返還,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かお,4,顔,0,臉,面孔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かおく,2,家屋,1,房產,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かおつき,1,顔付,0,相貌,表情,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かおり,2,香,0,香味,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がか,2,画家,0,畫家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かがい,1,課外,0,1,課外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かかえる,2,抱える,0,抱,單負責任,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かかく,2,価格,0,價格,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かがく,3,科学,1,科學,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かがく,2,化学,1,化學,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かかげる,1,掲げる,0,3,舉起,懸掛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かかと,1,踵,0,腳後跟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かがみ,3,鏡,3,鏡子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かがやく,2,輝く,3,閃閃發光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かかり,2,係り,1,擔任工作的人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かかる,4,掛かる,2,垂掛,花費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かかる,2,罹る,2,染上,遭遇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かかわる,2,係わる,0,3,關係到,涉及到,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かぎ,4,鍵,2,鑰匙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かきとめ,2,書留,0,掛號,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かきとり,2,書き取り,0,抄寫,聽寫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かきとる,1,書き取る,0,3,筆録,聽寫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かきね,2,垣根,2,3,牆垣,籬笆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かきまわす,1,掻き回す,0,4,攪拌,攪混,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かぎり,2,限り,1//3,在…範圍內,只要…//極限,限度かぎる,2,限る,2,限定,限制,,,,,,,,,,,,,,,,,,,,,,,,,,,
かく,4,書く,描く,1,寫,畫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かく,2,掻く（汗を,）,1,流(汗),出(汗),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かく,2,掻く,1,抓,搔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かく,1,画,0,劃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かく,1,欠く,0,缺乏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かく,1,掻く（恥を,）,1,出(醜),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かく,1,核,1,核,核心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かく,1,格,2,地位,等級,格,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かく,1,角,1,2,角,角落,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かぐ,2,嗅ぐ,0,聞,嗅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かぐ,2,家具,1,家具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
がく,2,額,0,額頭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
